timestamp,bus_id,route_id,seq,lon,lat,accuracy_m,gps_speed_mps,heading_deg,quality_label,true_lon,true_lat,true_distance_along_route_m,true_bearing_deg
2026-06-24T08:08:03+09:00,test_bus_001,school_to_asan_station_test,162,127.0845348,36.78865,5.0,6.26,69.61,normal,127.08451831,36.78862772,3000.23,65.7
2026-06-24T08:08:06+09:00,test_bus_001,school_to_asan_station_test,163,127.08475749,36.78873186,5.0,7.285,68.91,normal,127.08470982,36.78870102,3019.16,65.7
2026-06-24T08:08:09+09:00,test_bus_001,school_to_asan_station_test,164,127.08489523,36.78871181,5.0,4.164,76.89,normal,127.08489689,36.78877172,3037.61,73.88
2026-06-24T08:08:12+09:00,test_bus_001,school_to_asan_station_test,165,127.08510327,36.78884247,5.0,7.853,59.15,normal,127.08509421,36.78883254,3056.49,68.08
2026-06-24T08:08:15+09:00,test_bus_001,school_to_asan_station_test,166,127.08523811,36.78893591,5.0,5.295,67.81,normal,127.08528749,36.78889873,3075.24,68.08
2026-06-24T08:08:18+09:00,test_bus_001,school_to_asan_station_test,167,127.08551231,36.78896679,5.0,8.237,68.29,normal,127.0854818,36.78896528,3094.09,68.08
2026-06-24T08:08:21+09:00,test_bus_001,school_to_asan_station_test,168,127.08572126,36.78901481,5.0,6.465,68.76,normal,127.08567876,36.78903273,3113.2,68.08
2026-06-24T08:08:24+09:00,test_bus_001,school_to_asan_station_test,169,127.08585009,36.78908237,5.0,4.576,65.92,normal,127.08587042,36.78909836,3131.79,68.08
2026-06-24T08:08:27+09:00,test_bus_001,school_to_asan_station_test,170,127.0860712,36.78914648,5.0,6.993,76.87,normal,127.08606082,36.78916357,3150.26,68.08
2026-06-24T08:08:30+09:00,test_bus_001,school_to_asan_station_test,171,127.08621097,36.78922128,5.0,4.995,65.0,normal,127.08625089,36.78922866,3168.7,68.08
2026-06-24T08:08:33+09:00,test_bus_001,school_to_asan_station_test,172,127.08650596,36.78930162,5.0,9.266,77.32,normal,127.0864413,36.7892935,3187.16,70.1
2026-06-24T08:08:36+09:00,test_bus_001,school_to_asan_station_test,173,127.08656933,36.78936236,5.0,2.933,76.33,normal,127.08663613,36.7893538,3205.79,70.1
2026-06-24T08:08:39+09:00,test_bus_001,school_to_asan_station_test,174,127.08683475,36.78945289,5.0,8.577,68.96,normal,127.08683202,36.78941443,3224.52,72.58
2026-06-24T08:08:42+09:00,test_bus_001,school_to_asan_station_test,175,127.08709295,36.78954933,5.0,8.47,71.34,normal,127.08703187,36.78946547,3243.24,73.88
2026-06-24T08:08:45+09:00,test_bus_001,school_to_asan_station_test,176,127.08721274,36.78956669,5.0,3.621,86.34,normal,127.08723401,36.78951463,3262.09,75.28
2026-06-24T08:08:48+09:00,test_bus_001,school_to_asan_station_test,177,127.087412,36.78954506,5.0,5.982,73.31,normal,127.08743506,36.78956058,3280.74,75.28
2026-06-24T08:08:51+09:00,test_bus_001,school_to_asan_station_test,178,127.08758147,36.7895701,5.0,5.126,70.15,normal,127.08764089,36.78960418,3299.74,77.18
2026-06-24T08:08:54+09:00,test_bus_001,school_to_asan_station_test,179,127.08780863,36.7896428,5.0,7.273,78.82,normal,127.087843,36.7896446,3318.33,77.18
2026-06-24T08:08:57+09:00,test_bus_001,school_to_asan_station_test,180,127.08812326,36.78965172,5.0,9.367,84.07,normal,127.08805289,36.78968658,3337.64,77.18
2026-06-24T08:09:00+09:00,test_bus_001,school_to_asan_station_test,181,127.08824905,36.78972072,5.0,4.53,85.8,normal,127.0882586,36.78972266,3356.44,81.07
2026-06-24T08:09:03+09:00,test_bus_001,school_to_asan_station_test,182,127.0884112,36.78976568,5.0,5.103,81.38,normal,127.08846185,36.78975271,3374.88,80.22
2026-06-24T08:09:06+09:00,test_bus_001,school_to_asan_station_test,183,127.08868602,36.7897949,5.0,8.247,97.41,normal,127.08866421,36.78978413,3393.28,80.22
2026-06-24T08:09:09+09:00,test_bus_001,school_to_asan_station_test,184,127.08884257,36.78979658,5.0,4.658,75.86,normal,127.08887067,36.78981618,3412.04,80.22
2026-06-24T08:09:12+09:00,test_bus_001,school_to_asan_station_test,185,127.08905095,36.78982457,5.0,6.285,88.54,normal,127.08907526,36.78984795,3430.64,80.22
2026-06-24T08:09:15+09:00,test_bus_001,school_to_asan_station_test,186,127.0893465,36.78986055,5.0,8.893,74.39,normal,127.08928234,36.78988009,3449.46,80.22
2026-06-24T08:09:18+09:00,test_bus_001,school_to_asan_station_test,187,127.08951039,36.78989258,5.0,5.018,84.65,normal,127.08948877,36.78991214,3468.23,80.22
2026-06-24T08:09:21+09:00,test_bus_001,school_to_asan_station_test,188,127.08970421,36.78988949,5.0,5.768,91.05,normal,127.08969376,36.78994397,3486.86,80.22
2026-06-24T08:09:24+09:00,test_bus_001,school_to_asan_station_test,189,127.08997773,36.78995468,5.0,8.487,77.51,normal,127.08989671,36.78997548,3505.31,80.22
2026-06-24T08:09:27+09:00,test_bus_001,school_to_asan_station_test,190,127.09011041,36.79001897,5.0,4.608,84.83,normal,127.0900979,36.79000671,3523.6,80.22
2026-06-24T08:09:30+09:00,test_bus_001,school_to_asan_station_test,191,127.09039214,36.79003345,5.0,8.399,74.63,normal,127.09030191,36.79003838,3542.14,80.22
2026-06-24T08:09:33+09:00,test_bus_001,school_to_asan_station_test,192,127.09044821,36.79004325,5.0,1.707,79.99,normal,127.09050936,36.79007059,3561.0,80.22
2026-06-24T08:09:36+09:00,test_bus_001,school_to_asan_station_test,193,127.09079524,36.79008805,5.0,10.457,80.36,normal,127.09071437,36.79010542,3579.7,78.8
2026-06-24T08:09:39+09:00,test_bus_001,school_to_asan_station_test,194,127.09091344,36.79018359,5.0,4.985,96.49,normal,127.09091524,36.79014078,3598.06,78.8
2026-06-24T08:09:42+09:00,test_bus_001,school_to_asan_station_test,195,127.09109649,36.79015877,5.0,5.523,86.11,normal,127.09111984,36.79017679,3616.75,78.8
2026-06-24T08:09:45+09:00,test_bus_001,school_to_asan_station_test,196,127.09135389,36.79027995,5.0,8.873,82.89,normal,127.09132499,36.79021291,3635.49,78.8
2026-06-24T08:09:48+09:00,test_bus_001,school_to_asan_station_test,197,127.09151018,36.79026946,5.0,4.666,86.56,normal,127.09152681,36.79024843,3653.93,78.8
2026-06-24T08:09:51+09:00,test_bus_001,school_to_asan_station_test,198,127.09176767,36.79030331,5.0,7.762,86.26,normal,127.09173136,36.79028444,3672.62,78.8
2026-06-24T08:09:54+09:00,test_bus_001,school_to_asan_station_test,199,127.09198681,36.79037106,5.0,6.985,83.34,normal,127.09193565,36.7903204,3691.29,78.8
2026-06-24T08:09:57+09:00,test_bus_001,school_to_asan_station_test,200,127.09212917,36.79036098,5.0,4.252,87.24,normal,127.09213679,36.79035581,3709.66,78.8
2026-06-24T08:10:00+09:00,test_bus_001,school_to_asan_station_test,201,127.09230494,36.79040461,5.0,5.473,76.04,normal,127.09234188,36.79039191,3728.4,78.8
2026-06-24T08:10:03+09:00,test_bus_001,school_to_asan_station_test,202,127.09254764,36.7904742,5.0,7.665,80.14,normal,127.09254749,36.7904281,3747.19,78.8
2026-06-24T08:10:06+09:00,test_bus_001,school_to_asan_station_test,203,127.09275778,36.79041556,5.0,6.617,84.02,normal,127.09275448,36.79046454,3766.1,78.8
2026-06-24T08:10:09+09:00,test_bus_001,school_to_asan_station_test,204,127.09298838,36.79057939,5.0,9.154,76.64,normal,127.09296139,36.79050096,3785.0,78.8
2026-06-24T08:10:12+09:00,test_bus_001,school_to_asan_station_test,205,127.09317151,36.7905454,5.0,5.591,89.84,normal,127.09316192,36.79053626,3803.32,78.8
2026-06-24T08:10:15+09:00,test_bus_001,school_to_asan_station_test,206,127.09352888,36.79139385,67.41,33.136,115.25,outlier_spike,127.09336002,36.7905822,3821.75,72.69
2026-06-24T08:10:18+09:00,test_bus_001,school_to_asan_station_test,207,127.09356833,36.79061978,5.0,28.656,74.05,normal,127.09355957,36.79063574,3840.52,72.69
2026-06-24T08:10:21+09:00,test_bus_001,school_to_asan_station_test,208,127.09380427,36.79066112,5.0,7.184,68.27,normal,127.09375524,36.79069735,3859.3,67.34
2026-06-24T08:10:24+09:00,test_bus_001,school_to_asan_station_test,209,127.09391527,36.7908082,5.0,6.364,50.02,normal,127.09394771,36.79076564,3878.07,60.68
2026-06-24T08:10:27+09:00,test_bus_001,school_to_asan_station_test,210,127.09410816,36.79087231,5.0,6.209,69.54,normal,127.09413354,36.79085912,3897.65,58.58
2026-06-24T08:10:30+09:00,test_bus_001,school_to_asan_station_test,211,127.09430853,36.79093018,5.0,6.333,67.27,normal,127.09431098,36.79095023,3916.44,54.1
2026-06-24T08:10:33+09:00,test_bus_001,school_to_asan_station_test,212,127.09441207,36.7909778,5.0,3.549,54.15,normal,127.09447499,36.79105808,3935.36,51.07
2026-06-24T08:10:36+09:00,test_bus_001,school_to_asan_station_test,213,127.0946153,36.79113043,5.0,8.272,54.1,normal,127.09463689,36.7911676,3954.24,49.14
2026-06-24T08:10:39+09:00,test_bus_001,school_to_asan_station_test,214,127.09479221,36.79127085,5.0,7.394,33.6,normal,127.09478078,36.791291,3973.05,42.56
2026-06-24T08:10:42+09:00,test_bus_001,school_to_asan_station_test,215,127.09495697,36.7914406,5.0,7.966,41.86,normal,127.09491846,36.79141654,3991.62,42.56
2026-06-24T08:10:45+09:00,test_bus_001,school_to_asan_station_test,216,127.09513613,36.79151018,5.0,5.919,26.2,normal,127.09505243,36.79154742,4010.46,36.88
2026-06-24T08:10:48+09:00,test_bus_001,school_to_asan_station_test,217,127.09514232,36.79168035,5.0,6.297,38.58,normal,127.09517328,36.79168249,4028.92,36.88
2026-06-24T08:10:51+09:00,test_bus_001,school_to_asan_station_test,218,127.09528385,36.79183102,5.0,6.985,28.12,normal,127.09529497,36.7918185,4047.52,36.88
2026-06-24T08:10:54+09:00,test_bus_001,school_to_asan_station_test,219,127.09547962,36.79195296,5.0,7.367,43.82,normal,127.09541485,36.79195489,4066.05,36.0
2026-06-24T08:10:57+09:00,test_bus_001,school_to_asan_station_test,220,127.09554936,36.79210966,5.0,6.156,39.99,normal,127.09553441,36.79209295,4084.72,36.0
2026-06-24T08:11:00+09:00,test_bus_001,school_to_asan_station_test,221,127.09567689,36.79225847,5.0,6.685,45.3,normal,127.09565741,36.79223498,4103.93,36.0
2026-06-24T08:11:03+09:00,test_bus_001,school_to_asan_station_test,222,127.09578215,36.79239529,5.0,5.951,35.37,normal,127.09577397,36.79236959,4122.13,36.0
2026-06-24T08:11:06+09:00,test_bus_001,school_to_asan_station_test,223,127.0959596,36.79248539,5.0,6.243,48.6,normal,127.09589447,36.79250873,4140.95,36.0
2026-06-24T08:11:09+09:00,test_bus_001,school_to_asan_station_test,224,127.0960109,36.7925922,5.0,4.235,36.89,normal,127.09601143,36.79264379,4159.21,36.0
2026-06-24T08:11:12+09:00,test_bus_001,school_to_asan_station_test,225,127.09609887,36.79281068,5.0,8.495,31.43,normal,127.09613014,36.79278088,4177.75,36.0
2026-06-24T08:11:15+09:00,test_bus_001,school_to_asan_station_test,226,127.09623429,36.79285155,5.0,4.303,33.71,normal,127.0962526,36.79291996,4196.67,36.88
2026-06-24T08:11:18+09:00,test_bus_001,school_to_asan_station_test,227,127.09626756,36.79299768,5.0,5.495,42.2,normal,127.09637476,36.7930565,4215.33,36.88
2026-06-24T08:11:21+09:00,test_bus_001,school_to_asan_station_test,228,127.09652997,36.79320693,5.0,10.993,30.11,normal,127.09649514,36.79319104,4233.73,36.88
2026-06-24T08:11:24+09:00,test_bus_001,school_to_asan_station_test,229,127.09661394,36.79332604,5.0,5.065,28.77,normal,127.09661608,36.79332621,4252.2,36.88
2026-06-24T08:11:27+09:00,test_bus_001,school_to_asan_station_test,230,127.0968058,36.79349652,5.0,8.505,35.33,normal,127.09673921,36.79346383,4271.02,36.88
2026-06-24T08:11:30+09:00,test_bus_001,school_to_asan_station_test,231,127.09686115,36.7936065,5.0,4.389,22.59,normal,127.09686013,36.79359897,4289.5,36.88
2026-06-24T08:11:33+09:00,test_bus_001,school_to_asan_station_test,232,127.09697207,36.79371102,5.0,5.083,29.87,normal,127.09698254,36.79373578,4308.2,36.88
2026-06-24T08:11:36+09:00,test_bus_001,school_to_asan_station_test,233,127.09709449,36.79393443,5.0,9.031,43.96,normal,127.09710868,36.79386985,4326.86,39.48
2026-06-24T08:11:39+09:00,test_bus_001,school_to_asan_station_test,234,127.09721113,36.7940208,5.0,4.717,49.27,normal,127.09723723,36.79400058,4345.36,39.48
2026-06-24T08:11:42+09:00,test_bus_001,school_to_asan_station_test,235,127.09741182,36.79413886,5.0,7.397,34.95,normal,127.09737044,36.79413605,4364.52,39.48
2026-06-24T08:11:45+09:00,test_bus_001,school_to_asan_station_test,236,127.09753207,36.79428364,5.0,6.44,45.74,normal,127.09750114,36.79426895,4383.33,39.48
2026-06-24T08:11:48+09:00,test_bus_001,school_to_asan_station_test,237,127.09765492,36.79443563,5.0,6.706,34.82,normal,127.0976274,36.79439735,4401.49,38.57
2026-06-24T08:11:51+09:00,test_bus_001,school_to_asan_station_test,238,127.09781342,36.7945393,5.0,6.078,53.02,normal,127.09775456,36.79453124,4420.19,38.5
2026-06-24T08:11:54+09:00,test_bus_001,school_to_asan_station_test,239,127.09784786,36.79472577,5.0,6.973,39.88,normal,127.09788029,36.7946637,4438.68,38.5
2026-06-24T08:11:57+09:00,test_bus_001,school_to_asan_station_test,240,127.09797973,36.79478086,5.0,4.421,36.25,normal,127.09800849,36.79479877,4457.54,38.5
2026-06-24T08:12:00+09:00,test_bus_001,school_to_asan_station_test,241,127.09815255,36.79495015,5.0,8.102,34.48,normal,127.098134,36.79493101,4476.0,38.5
2026-06-24T08:12:03+09:00,test_bus_001,school_to_asan_station_test,242,127.09953868,36.79512321,79.32,41.729,162.75,outlier_spike,127.09826588,36.79506098,4494.62,41.83
2026-06-24T08:12:06+09:00,test_bus_001,school_to_asan_station_test,243,127.09842253,36.79519095,5.0,33.298,42.67,normal,127.09840301,36.79518927,4513.39,41.83
2026-06-24T08:12:09+09:00,test_bus_001,school_to_asan_station_test,244,127.09857689,36.79527534,5.0,5.553,50.17,normal,127.09854848,36.79531177,4532.25,51.97
2026-06-24T08:12:12+09:00,test_bus_001,school_to_asan_station_test,245,127.09863288,36.79542947,5.0,5.94,56.5,normal,127.09870801,36.79541628,4550.62,51.97
2026-06-24T08:12:15+09:00,test_bus_001,school_to_asan_station_test,246,127.09885056,36.79557383,5.0,8.393,47.35,normal,127.09887361,36.79551746,4569.19,55.93
2026-06-24T08:12:18+09:00,test_bus_001,school_to_asan_station_test,247,127.0989775,36.79562082,5.0,4.157,63.26,normal,127.09904332,36.79561378,4587.72,55.93
2026-06-24T08:12:21+09:00,test_bus_001,school_to_asan_station_test,248,127.09929368,36.79568753,5.0,9.724,72.51,normal,127.09921781,36.79570286,4606.22,64.96
2026-06-24T08:12:24+09:00,test_bus_001,school_to_asan_station_test,249,127.09940806,36.79577244,5.0,4.631,71.15,normal,127.09940963,36.79577869,4625.29,64.96
2026-06-24T08:12:27+09:00,test_bus_001,school_to_asan_station_test,250,127.09962906,36.79579642,5.0,6.634,79.29,normal,127.09959842,36.79585276,4644.04,68.96
2026-06-24T08:12:30+09:00,test_bus_001,school_to_asan_station_test,251,127.09985121,36.79589363,5.0,7.524,71.73,normal,127.09978881,36.79591518,4662.39,68.96
2026-06-24T08:12:33+09:00,test_bus_001,school_to_asan_station_test,252,127.10000652,36.79598913,5.0,5.816,65.11,normal,127.09998462,36.79597938,4681.26,68.96
2026-06-24T08:12:36+09:00,test_bus_001,school_to_asan_station_test,253,127.10015336,36.79604317,5.0,4.804,83.75,normal,127.10018343,36.79604457,4700.42,75.54
2026-06-24T08:12:39+09:00,test_bus_001,school_to_asan_station_test,254,127.10041395,36.79607083,5.0,7.82,84.02,normal,127.10038926,36.7960838,4719.32,78.62
2026-06-24T08:12:42+09:00,test_bus_001,school_to_asan_station_test,255,127.10046063,36.79615888,5.0,3.54,66.44,normal,127.1005893,36.79611952,4737.61,78.62
2026-06-24T08:12:45+09:00,test_bus_001,school_to_asan_station_test,256,127.10075068,36.79608342,5.0,9.069,161.68,normal,127.10076592,36.79612403,4756.14,170.74
2026-06-24T08:12:48+09:00,test_bus_001,school_to_asan_station_test,257,127.10085668,36.79593999,5.0,6.172,173.17,normal,127.10080424,36.79595602,4775.1,170.74
2026-06-24T08:12:51+09:00,test_bus_001,school_to_asan_station_test,258,127.10083908,36.79580936,5.0,4.86,171.28,normal,127.1008416,36.7957922,4793.58,170.74
2026-06-24T08:12:54+09:00,test_bus_001,school_to_asan_station_test,259,127.10082114,36.79566092,5.0,5.516,167.29,normal,127.10087952,36.79562594,4812.34,170.74
2026-06-24T08:12:57+09:00,test_bus_001,school_to_asan_station_test,260,127.10084908,36.79544255,5.0,8.12,180.93,normal,127.10091845,36.7954591,4831.18,170.42
2026-06-24T08:13:00+09:00,test_bus_001,school_to_asan_station_test,261,127.10104182,36.7952688,12.0,8.613,168.56,degraded_noise,127.1009554,36.79529571,4849.6,171.0
2026-06-24T08:13:03+09:00,test_bus_001,school_to_asan_station_test,262,127.10095599,36.79529833,12.0,2.777,171.55,degraded_noise,127.10099258,36.79513045,4868.24,168.88
2026-06-24T08:13:06+09:00,test_bus_001,school_to_asan_station_test,263,127.1010764,36.79505729,12.0,9.609,170.55,degraded_noise,127.1010351,36.79497305,4886.12,168.88
2026-06-24T08:13:09+09:00,test_bus_001,school_to_asan_station_test,264,127.10105317,36.79479463,12.0,9.74,168.38,degraded_noise,127.10107889,36.79481097,4904.52,168.88
2026-06-24T08:13:12+09:00,test_bus_001,school_to_asan_station_test,265,127.10111791,36.7947062,12.0,3.796,169.24,degraded_noise,127.10112312,36.79464726,4923.11,168.88
2026-06-24T08:13:15+09:00,test_bus_001,school_to_asan_station_test,266,127.10124081,36.79448029,12.0,9.121,169.43,degraded_noise,127.10116678,36.79448565,4941.46,168.88
2026-06-24T08:13:18+09:00,test_bus_001,school_to_asan_station_test,267,127.10100879,36.79438904,12.0,7.683,171.3,degraded_noise,127.10121209,36.79431796,4960.51,168.88
2026-06-24T08:13:21+09:00,test_bus_001,school_to_asan_station_test,268,127.10136207,36.79392349,12.0,20.174,183.5,degraded_noise,127.10125565,36.79415673,4978.81,168.88
2026-06-24T08:13:24+09:00,test_bus_001,school_to_asan_station_test,269,127.10128348,36.79408305,12.0,6.348,161.6,degraded_noise,127.10129977,36.79399342,4997.36,168.88
2026-06-24T08:13:27+09:00,test_bus_001,school_to_asan_station_test,270,127.10140811,36.79374446,12.0,13.062,164.51,degraded_noise,127.10134422,36.7938289,5016.04,168.88
2026-06-24T08:13:30+09:00,test_bus_001,school_to_asan_station_test,271,127.10158277,36.79364923,12.0,6.278,170.4,degraded_noise,127.10138941,36.79366161,5035.04,168.88
2026-06-24T08:13:33+09:00,test_bus_001,school_to_asan_station_test,272,127.10151969,36.79354199,12.0,4.388,169.93,degraded_noise,127.10143296,36.7935004,5053.35,168.88
2026-06-24T08:13:36+09:00,test_bus_001,school_to_asan_station_test,273,127.10150999,36.79352917,12.0,0.555,168.48,degraded_noise,127.101478,36.79333369,5072.28,168.88
2026-06-24T08:13:39+09:00,test_bus_001,school_to_asan_station_test,274,127.10154055,36.79325494,12.0,10.184,176.62,degraded_noise,127.10152238,36.79316942,5090.93,168.88
2026-06-24T08:13:42+09:00,test_bus_001,school_to_asan_station_test,275,127.10168459,36.79306096,12.0,8.358,160.88,degraded_noise,127.10156619,36.79300725,5109.35,168.88
2026-06-24T08:13:45+09:00,test_bus_001,school_to_asan_station_test,276,127.1017778,36.79275171,12.0,11.77,171.0,degraded_noise,127.10161082,36.79284203,5128.11,168.88
2026-06-24T08:13:48+09:00,test_bus_001,school_to_asan_station_test,277,127.10157939,36.79267095,12.0,6.616,162.04,degraded_noise,127.10165531,36.79267736,5146.81,159.74
2026-06-24T08:13:51+09:00,test_bus_001,school_to_asan_station_test,278,127.10177665,36.79256237,12.0,7.111,165.62,degraded_noise,127.10174509,36.79252764,5165.32,154.33
2026-06-24T08:13:54+09:00,test_bus_001,school_to_asan_station_test,279,127.10187873,36.7923559,12.0,8.219,167.25,degraded_noise,127.10183252,36.79237497,5183.98,160.5
2026-06-24T08:13:57+09:00,test_bus_001,school_to_asan_station_test,280,127.10201165,36.79211672,12.0,9.69,168.21,degraded_noise,127.10188927,36.79221435,5202.54,164.03
2026-06-24T08:14:00+09:00,test_bus_001,school_to_asan_station_test,281,127.10211134,36.79210705,12.0,2.987,49.58,degraded_noise,127.10204005,36.79213005,5221.22,39.95
2026-06-24T08:14:03+09:00,test_bus_001,school_to_asan_station_test,282,127.10215676,36.79227208,12.0,6.252,38.73,degraded_noise,127.10217214,36.79226214,5240.03,39.95
2026-06-24T08:14:06+09:00,test_bus_001,school_to_asan_station_test,283,127.10232497,36.79229498,12.0,5.076,55.98,degraded_noise,127.10232121,36.79238385,5259.06,66.06
2026-06-24T08:14:09+09:00,test_bus_001,school_to_asan_station_test,284,127.10267583,36.7923739,12.0,10.838,71.07,degraded_noise,127.10251338,36.79244001,5277.42,78.01
2026-06-24T08:14:12+09:00,test_bus_001,school_to_asan_station_test,285,127.10250666,36.79242394,12.0,5.363,68.75,degraded_noise,127.10272249,36.79247922,5296.58,78.01
2026-06-24T08:14:15+09:00,test_bus_001,school_to_asan_station_test,286,127.10308452,36.79260058,12.0,18.391,73.94,degraded_noise,127.10292099,36.79251606,5314.76,78.76
2026-06-24T08:14:18+09:00,test_bus_001,school_to_asan_station_test,287,127.10247728,36.79333495,43.55,32.622,56.24,outlier_spike,127.10312472,36.79255201,5333.38,78.98
2026-06-24T08:14:21+09:00,test_bus_001,school_to_asan_station_test,288,127.10257434,36.79354785,40.1,8.388,338.5,outlier_spike,127.10333113,36.79258544,5352.17,75.77
2026-06-24T08:14:24+09:00,test_bus_001,school_to_asan_station_test,289,127.10336141,36.79272008,12.0,38.546,76.49,degraded_noise,127.10352935,36.79263981,5370.89,59.41
2026-06-24T08:14:27+09:00,test_bus_001,school_to_asan_station_test,290,127.10383461,36.79278413,12.0,14.275,43.16,degraded_noise,127.10369617,36.79273617,5389.39,38.99
2026-06-24T08:14:30+09:00,test_bus_001,school_to_asan_station_test,291,127.10384651,36.79295444,12.0,6.31,15.05,degraded_noise,127.10376198,36.79289153,5407.99,13.09
2026-06-24T08:14:33+09:00,test_bus_001,school_to_asan_station_test,292,127.10381479,36.79305178,5.0,3.722,10.29,normal,127.10381007,36.79305396,5426.53,15.57
2026-06-24T08:14:36+09:00,test_bus_001,school_to_asan_station_test,293,127.10384893,36.79315447,5.0,3.932,0.45,normal,127.10386,36.79321568,5445.04,1.14
2026-06-24T08:14:39+09:00,test_bus_001,school_to_asan_station_test,294,127.10380358,36.79334453,5.0,7.159,356.07,normal,127.1038469,36.79338501,5463.89,354.81
2026-06-24T08:14:42+09:00,test_bus_001,school_to_asan_station_test,295,127.10388531,36.79358692,5.0,9.29,341.83,normal,127.10382375,36.79355283,5482.63,352.82
2026-06-24T08:14:45+09:00,test_bus_001,school_to_asan_station_test,296,127.10374069,36.79374971,5.0,7.4,342.89,normal,127.10378587,36.79371651,5501.11,349.77
2026-06-24T08:14:48+09:00,test_bus_001,school_to_asan_station_test,297,127.10373365,36.79390286,5.0,5.669,342.99,normal,127.1037442,36.7938832,5519.98,349.77
2026-06-24T08:14:51+09:00,test_bus_001,school_to_asan_station_test,298,127.10370875,36.79400063,5.0,3.691,345.56,normal,127.10370284,36.79404863,5538.71,349.77
2026-06-24T08:14:54+09:00,test_bus_001,school_to_asan_station_test,299,127.10367575,36.79416282,5.0,6.079,3.08,normal,127.10366,36.79422,5558.1,0.0
